stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:43:7112:0:4","Winzendorf Bahnhof","47.81081076","16.11136547","","","Pat:43:7112","Level 0","2"
"at:43:7112:2","Bus","47.81102191","16.11194039","","","Pat:43:7112","Level 0",""
"at:43:7112:3","Zugang","47.81129942","16.11190446","","2","Pat:43:7112","Level 0",""
"at:43:7112:4","P+R","47.81154073","16.11201226","","3","Pat:43:7112","Level 0",""
"at:43:7113:0:1","Urschendorf Bahnhof","47.79745217","16.09012031","","","Pat:43:7113","Level 0","1"
"at:43:7113:2","Bus","47.79803751","16.08884470","","","Pat:43:7113","Level 0",""
"at:43:7114:0:1","Willendorf Bahnhof","47.78930500","16.06087117","","","Pat:43:7114","Level 0","1"
"at:43:7114:0:2","Willendorf Bahnhof","47.78932915","16.06086218","","","Pat:43:7114","Level 0","2"
"at:43:7114:2","Bus","47.78877992","16.05973031","","","Pat:43:7114","Level 0",""
"at:43:7114:3","Zugang","47.78887045","16.05990997","","2","Pat:43:7114","Level 0",""
"at:43:7115:0:1","Unterhöflein Bahnhof","47.79066295","16.03296051","","","Pat:43:7115","Level 0","1"
"at:43:7115:2","Bus","47.79148978","16.03297848","","","Pat:43:7115","Level 0",""
"at:43:7116:0:1","Grünbach/Schneeberg Bahnhof","47.79748838","15.99797113","","","Pat:43:7116","Level 0","1"
"at:43:7116:0:2","Grünbach/Schneeberg Bahnhof","47.79744614","15.99791723","","","Pat:43:7116","Level 0","2"
"at:43:7116:2","Bus","47.79823061","15.99658773","","","Pat:43:7116","Level 0",""
"at:43:7117:0:1","Grünbach/Schneeberg Schule","47.80141666","15.98149603","","","Pat:43:7117","Level 0","1"
"at:43:7117:3","zu","47.80172440","15.98186434","","2","Pat:43:7117","Level 0",""
"at:43:7118:0:1","Grünbach/Schneeberg Kohlenwerk","47.79829095","15.97203677","","","Pat:43:7118","Level 0","1"
"at:43:7118:2","Bus","47.79709614","15.97216253","","","Pat:43:7118","Level 0",""
"at:43:7118:3","zu","47.79867112","15.97253084","","2","Pat:43:7118","Level 0",""
"at:43:7119:0:1","Rothengrub Bahnhof","47.78922654","16.05095377","","","Pat:43:7119","Level 0","1"
"at:43:7119:2","Bus","47.78937139","16.05098072","","","Pat:43:7119","Level 0",""
"at:43:7120:0:1","Puchberg am Schneeberg Bahnhof","47.79043361","15.91074472","","","Pat:43:7120","Level 0","1"
"at:43:7120:2","Bus","47.79035516","15.91134659","","","Pat:43:7120","Level 0",""
"at:43:7120:3","Zugang","47.79040947","15.91109506","","2","Pat:43:7120","Level 0",""
"at:43:7120:4","P+R","47.79059053","15.91150828","","3","Pat:43:7120","Level 0",""
"at:43:7120:5","NÖVOG","47.79055432","15.91044827","","","Pat:43:7120","Level 0",""
"at:43:7161:0:3","Hötzelsdorf-Geras Bahnhof","48.74263955","15.66984351","","","Pat:43:7161","Level 0","2"
"at:43:7161:2","Bus","48.74190499","15.67130776","","","Pat:43:7161","Level 0",""
"at:43:7161:3","Zugang","48.74235520","15.67085860","","2","Pat:43:7161","Level 0",""
"at:43:7161:4","P+R","48.74223673","15.67091250","","3","Pat:43:7161","Level 0",""
"at:43:7162:0:1","Irnfritz Bahnhof","48.74844461","15.53879727","","","Pat:43:7162","Level 0","1"
"at:43:7162:0:3","Irnfritz Bahnhof","48.74850384","15.53880626","","","Pat:43:7162","Level 0","2"
"at:43:7162:2","Bus","48.74813660","15.54036933","","","Pat:43:7162","Level 0",""
"at:43:7162:3","Zugang","48.74835576","15.53974949","","2","Pat:43:7162","Level 0",""
"at:43:7162:4","P+R","48.74833799","15.54026153","","3","Pat:43:7162","Level 0",""
"at:43:7163:0:1","Göpfritz","48.72977125","15.39530039","","","Pat:43:7163","Level 0","1"
"at:43:7163:0:4","Göpfritz","48.72982458","15.39529141","","","Pat:43:7163","Level 0","2"
"at:43:7163:2","Bus","48.72945128","15.39401580","","","Pat:43:7163","Level 0",""
"at:43:7163:3","Zugang","48.72955794","15.39415953","","2","Pat:43:7163","Level 0",""
"at:43:7163:4","P+R","48.72953424","15.39341393","","3","Pat:43:7163","Level 0",""
"at:43:7164:0:1","Allentsteig Bahnhof","48.71545941","15.33072949","","","Pat:43:7164","Level 0","1"
"at:43:7164:0:3","Allentsteig Bahnhof","48.71550089","15.33078339","","","Pat:43:7164","Level 0","2"
"at:43:7164:2","Bus","48.71574390","15.32981321","","","Pat:43:7164","Level 0",""
"at:43:7164:3","Zugang","48.71568463","15.32991202","","2","Pat:43:7164","Level 0",""
"at:43:7164:4","B+R","48.71567871","15.32996592","","3","Pat:43:7164","Level 0",""
"at:43:7165:0:1","Schwarzenau Bahnhof","48.74731327","15.26767674","","","Pat:43:7165","Level 0","1"
"at:43:7165:0:3","Schwarzenau Bahnhof","48.74732512","15.26760487","","","Pat:43:7165","Level 0","2"
"at:43:7165:2","Bus","48.74559548","15.26731741","","","Pat:43:7165","Level 0",""
"at:43:7165:3","Zugang","48.74581465","15.26731741","","2","Pat:43:7165","Level 0",""
"at:43:7165:4","P+R","48.74615228","15.26751504","","3","Pat:43:7165","Level 0",""
"at:43:7166:0:1","Vitis Bahnhof","48.75294603","15.17243735","","","Pat:43:7166","Level 0","1"
"at:43:7166:0:4","Vitis Bahnhof","48.75289865","15.17246430","","","Pat:43:7166","Level 0","2"
"at:43:7166:2","Bus","48.75355014","15.17431483","","","Pat:43:7166","Level 0",""
"at:43:7166:3","Zugang","48.75328362","15.17337160","","2","Pat:43:7166","Level 0",""
"at:43:7167:0:1","Hirschbach bei Gmünd Bahnhof","48.74955223","15.12624598","","","Pat:43:7167","Level 0","1"
"at:43:7167:2","Bus","48.74869338","15.12720718","","","Pat:43:7167","Level 0",""
"at:43:7167:3","Zugang","48.74908431","15.12739582","","2","Pat:43:7167","Level 0",""
"at:43:7168:0:4","Pürbach-Schrems Bahnhof","48.76373003","15.08386346","","","Pat:43:7168","Level 0","2"
"at:43:7168:2","Bus","48.76314381","15.08484263","","","Pat:43:7168","Level 0",""
"at:43:7168:3","Zugang","48.76317934","15.08584874","","2","Pat:43:7168","Level 0",""
"at:43:7169:0:1","Gmünd Bahnhof","48.76432809","14.98513861","","","","Level 0","1"
"at:43:7169:0:6","Gmünd Bahnhof","48.76418005","14.98580337","","","","Level 0","2"
"at:43:7169:0:7","Gmünd Bahnhof","48.76412084","14.98579438","","","","Level 0","3"
"at:43:7211:0:1","St. Pantaleon Bahnhof","48.22779008","14.52862377","","","Pat:43:7211","Level 0","1"
"at:43:7211:2","Bus","48.22761654","14.52831834","","","Pat:43:7211","Level 0",""
"at:43:7211:3","Zugang","48.22775418","14.52840817","","2","Pat:43:7211","Level 0",""
"at:43:7222:0:3","Prinzersdorf Bahnhof","48.20300304","15.52532254","","","Pat:43:7222","Level 0","1"
"at:43:7222:0:4","Prinzersdorf Bahnhof","48.20334431","15.52782884","","","Pat:43:7222","Level 0","2"
"at:43:7222:2","Bus","48.20322456","15.52521475","","","Pat:43:7222","Level 0",""
"at:43:7222:3","Zugang","48.20322456","15.52567289","","2","Pat:43:7222","Level 0",""
"at:43:7222:4","P+R","48.20327246","15.52629272","","3","Pat:43:7222","Level 0",""
"at:43:7222:6","ZG","48.20308686","15.52623883","","3","Pat:43:7222","Level -1",""
"at:43:7223:0:1","Markersdorf an der Pielach Bf.","48.19608734","15.49575899","","","Pat:43:7223","Level 0","1"
"at:43:7223:0:4","Markersdorf an der Pielach Bf.","48.19615321","15.49572306","","","Pat:43:7223","Level 0","2"
"at:43:7223:2","Bus","48.19599752","15.49805868","","","Pat:43:7223","Level 0",""
"at:43:7223:3","G2","48.19616519","15.49571407","","","Pat:43:7223","Level 0",""
"at:43:7223:4","ZG","48.19659033","15.49756460","","3","Pat:43:7223","Level -1",""
"at:43:7224:0:1","Groß Sierning Bahnhof","48.18782321","15.45673617","","","Pat:43:7224","Level 0","1"
"at:43:7224:0:2","Groß Sierning Bahnhof","48.18812266","15.45668227","","","Pat:43:7224","Level 0","2"
"at:43:7224:2","Bus","48.18824243","15.45855975","","","Pat:43:7224","Level 0",""
"at:43:7224:3","ZG","48.18802683","15.45851484","","3","Pat:43:7224","Level -1",""
"at:43:7225:0:1","Loosdorf/Melk Bahnhof","48.19450049","15.40586458","","","Pat:43:7225","Level 0","1"
"at:43:7225:0:4","Loosdorf/Melk Bahnhof","48.19443462","15.40580170","","","Pat:43:7225","Level 0","2"
"at:43:7225:2","Bus","48.19508134","15.40486745","","","Pat:43:7225","Level 0",""
"at:43:7225:3","Zugang","48.19520111","15.40534355","","2","Pat:43:7225","Level 0",""
"at:43:7225:4","P+R","48.19432085","15.40446321","","3","Pat:43:7225","Level 0",""
"at:43:7225:5","Bus Süd","48.19388969","15.40422066","","","Pat:43:7225","Level 0",""
"at:43:7226:0:2","Melk Bahnhof","48.22452853","15.33165475","","","Pat:43:7226","Level 1","2"
"at:43:7226:0:7","Melk Bahnhof","48.22459436","15.33167272","","","Pat:43:7226","Level 1","1"
"at:43:7226:2","Bus","48.22460034","15.33186136","","","Pat:43:7226","Level 0",""
"at:43:7226:3","zu","48.22487564","15.33083728","","2","Pat:43:7226","Level 0",""
"at:43:7226:4","P+R","48.22443876","15.33109780","","3","Pat:43:7226","Level 0",""
"at:43:7226:5","G2","48.22451057","15.33164577","","","Pat:43:7226","Level 0",""
"at:43:7226:6","ZG","48.22459436","15.33138526","","3","Pat:43:7226","Level -1",""
"at:43:7227:0:1","Pöchlarn Bahnhof","48.20822362","15.21713752","","","Pat:43:7227","Level 0","Gleis 1"
"at:43:7227:0:6","Pöchlarn Bahnhof","48.20815178","15.21714650","","","Pat:43:7227","Level 0","2"
"at:43:7227:0:7","Pöchlarn Bahnhof","48.20794824","15.21716447","","","Pat:43:7227","Level 0","4"
"at:43:7227:0:8","Pöchlarn Bahnhof","48.20788837","15.21716447","","","Pat:43:7227","Level 0","5"
"at:43:7227:2","Bus","48.20846308","15.21631107","","","Pat:43:7227","Level 0",""
"at:43:7227:3","Zugang","48.20846308","15.21546665","","2","Pat:43:7227","Level 0",""
"at:43:7227:4","P+R","48.20840322","15.21438867","","3","Pat:43:7227","Level 0",""
"at:43:7227:7","ZG","48.20810389","15.21685904","","3","Pat:43:7227","Level -1",""
"at:43:7228:0:1","Krummnußbaum Bahnhof","48.20802008","15.15879194","","","Pat:43:7228","Level 0","1"
"at:43:7228:0:2","Krummnußbaum Bahnhof","48.20795422","15.15877398","","","Pat:43:7228","Level 0","2"
"at:43:7228:2","Zugang","48.20771476","15.16040891","","2","Pat:43:7228","Level 0",""
"at:43:7229:0:1","Säusenstein Bahnhof","48.19311720","15.11375940","","","Pat:43:7229","Level 0","1"
"at:43:7229:0:2","Säusenstein Bahnhof","48.19309923","15.11360668","","","Pat:43:7229","Level 0","2"
"at:43:7229:2","Zugang","48.19215905","15.11404686","","2","Pat:43:7229","Level -1",""
"at:43:7230:0:4","Ybbs/Donau Bahnhof","48.15906801","15.09982653","","","Pat:43:7230","Level 0","2"
"at:43:7230:0:5","Ybbs/Donau Bahnhof","48.15910996","15.09977263","","","Pat:43:7230","Level 0","3"
"at:43:7230:1","Bahn","48.15887026","15.09995229","","","Pat:43:7230","Level 0",""
"at:43:7230:2","Bus","48.15859461","15.09988941","","","Pat:43:7230","Level 0",""
"at:43:7230:3","Zugang","48.15887626","15.10032060","","2","Pat:43:7230","Level 0",""
"at:43:7230:4","P+R","48.15931370","15.09922466","","3","Pat:43:7230","Level 0",""
"at:43:7230:6","ZG","48.15875641","15.09941330","","3","Pat:43:7230","Level -1",""
"at:43:7231:0:1","Neumarkt/Ybbs-Karlsbach Bf.","48.14222076","15.05060783","","","Pat:43:7231","Level 1","1"
"at:43:7231:0:4","Neumarkt/Ybbs-Karlsbach Bf.","48.14217880","15.05063478","","","Pat:43:7231","Level 1","2"
"at:43:7231:2","Bus","48.14281420","15.05090428","","","Pat:43:7231","Level 0",""
"at:43:7231:3","Zugang","48.14220877","15.05182954","","2","Pat:43:7231","Level 0",""
"at:43:7233:0:1","Blindenmarkt Bahnhof","48.12506217","14.98058416","","","Pat:43:7233","Level 0","1"
"at:43:7233:0:2","Blindenmarkt Bahnhof","48.12509815","14.98058416","","","Pat:43:7233","Level 0","2"
"at:43:7233:2","Bus","48.12472638","14.97956906","","","Pat:43:7233","Level 0",""
"at:43:7233:3","Zugang","48.12530202","14.97973076","","2","Pat:43:7233","Level 0",""
"at:43:7233:4","P+R","48.12495424","14.97898515","","3","Pat:43:7233","Level 0",""
"at:43:7233:5","B+R","48.12492426","14.97951516","","3","Pat:43:7233","Level 0",""
"at:43:7234:0:1","Amstetten Bahnhof","48.12166814","14.87888588","","","Pat:43:7234","Level 0","1"
"at:43:7234:0:2","Amstetten Bahnhof","48.12142827","14.88040404","","","Pat:43:7234","Level 0","5"
"at:43:7234:0:3","Amstetten Bahnhof","48.12153622","14.87941589","","","Pat:43:7234","Level 0","3"
"at:43:7234:0:4","Amstetten Bahnhof","48.12150024","14.88039505","","","Pat:43:7234","Level 0","4"
"at:43:7234:0:5","Amstetten Bahnhof","48.12162017","14.87941589","","","Pat:43:7234","Level 0","2"
"at:43:7234:0:6","Amstetten Bahnhof","48.12138630","14.87812231","","","Pat:43:7234","Level 0","11"
"at:43:7234:2","Bus","48.12180007","14.87700840","","","Pat:43:7234","Level 0",""
"at:43:7234:3","Zugang","48.12192000","14.87847266","","2","Pat:43:7234","Level 0",""
"at:43:7234:4","P+R","48.12212989","14.88043098","","3","Pat:43:7234","Level 0",""
"at:43:7234:7","ZG","48.12150623","14.87916436","","","Pat:43:7234","Level -1",""
"at:43:7235:0:1","Mauer-Öhling Bahnhof","48.09469985","14.80029228","","","Pat:43:7235","Level 0","1"
"at:43:7235:0:3","Mauer-Öhling Bahnhof","48.09474785","14.80024736","","","Pat:43:7235","Level 0","2"
"at:43:7235:2","Bus","48.09415986","14.79986109","","","Pat:43:7235","Level 0",""
"at:43:7235:3","Zugang","48.09439985","14.79969041","","2","Pat:43:7235","Level 0",""
"at:43:7236:0:1","Aschbach Bahnhof","48.06960231","14.75627483","","","Pat:43:7236","Level 0","1"
"at:43:7236:0:4","Aschbach Bahnhof","48.06965033","14.75621195","","","Pat:43:7236","Level 0","2"
"at:43:7236:2","Bus","48.06960831","14.75672399","","","Pat:43:7236","Level 0",""
"at:43:7236:3","P+R","48.06948225","14.75638263","","3","Pat:43:7236","Level 0",""
"at:43:7236:4","Zugang","48.06979440","14.75592449","","2","Pat:43:7236","Level 0",""
"at:43:7237:0:1","Krenstetten-Biberbach Bahnhof","48.05507951","14.69959113","","","Pat:43:7237","Level 1","1"
"at:43:7237:0:4","Krenstetten-Biberbach Bahnhof","48.05512155","14.69958215","","","Pat:43:7237","Level 1","2"
"at:43:7237:2","Bus","48.05595616","14.69944740","","","Pat:43:7237","Level 0",""
"at:43:7237:3","Zugang","48.05494141","14.69841434","","2","Pat:43:7237","Level 0",""
"at:43:7238:0:1","St. Peter-Seitenstetten Bhf.","48.05480931","14.64527001","","","Pat:43:7238","Level 0","1"
"at:43:7238:0:4","St. Peter-Seitenstetten Bhf.","48.05487536","14.64528798","","","Pat:43:7238","Level 0","2"
"at:43:7238:2","Bus","48.05440701","14.64585391","","","Pat:43:7238","Level 0",""
"at:43:7238:3","Zugang","48.05451509","14.64557544","","2","Pat:43:7238","Level 0",""
"at:43:7238:4","P+R","48.05454511","14.64523408","","3","Pat:43:7238","Level 0",""
"at:43:7239:0:1","St. Johann-Weistrach Bahnhof","48.07499853","14.61311032","","","Pat:43:7239","Level 1","1"
"at:43:7239:0:2","St. Johann-Weistrach Bahnhof","48.07502854","14.61319117","","","Pat:43:7239","Level 1","2"
"at:43:7239:2","Bus","48.07492050","14.61293964","","","Pat:43:7239","Level 0",""
"at:43:7239:3","Zugang","48.07475845","14.61388287","","2","Pat:43:7239","Level 0",""
"at:43:7241:0:1","Stadt Haag Bahnhof","48.11565309","14.56600267","","","Pat:43:7241","Level 0","1"
"at:43:7241:0:2","Stadt Haag Bahnhof","48.11571906","14.56598470","","","Pat:43:7241","Level 0","2"
"at:43:7241:2","Bus","48.11561710","14.56613742","","","Pat:43:7241","Level 0",""
"at:43:7241:3","P+R","48.11532923","14.56593080","","3","Pat:43:7241","Level 0",""
"at:43:7241:5","ZG","48.11571306","14.56610148","","3","Pat:43:7241","Level -1",""
"at:43:7242:0:1","St. Valentin Bahnhof","48.17836573","14.52244336","","","Pat:43:7242","Level 0","1"
"at:43:7242:0:11","St. Valentin Bahnhof","48.17933012","14.52159894","","","Pat:43:7242","Level 0","2"
"at:43:7242:0:2","St. Valentin Bahnhof","48.17962363","14.52179657","","","Pat:43:7242","Level 0","11"
"at:43:7242:0:3","St. Valentin Bahnhof","48.17920433","14.52112284","","","Pat:43:7242","Level 0","7"
"at:43:7242:0:4","St. Valentin Bahnhof","48.17964759","14.52190437","","","Pat:43:7242","Level 0","12"
"at:43:7242:0:5","St. Valentin Bahnhof","48.17922829","14.52120369","","","Pat:43:7242","Level 0","6"
"at:43:7242:0:6","St. Valentin Bahnhof","48.17925225","14.52131148","","","Pat:43:7242","Level 0","5"
"at:43:7242:0:8","St. Valentin Bahnhof","48.17928220","14.52140132","","","Pat:43:7242","Level 0","4"
"at:43:7242:0:9","St. Valentin Bahnhof","48.17930616","14.52150911","","","Pat:43:7242","Level 0","3"
"at:43:7242:10","Westbahnstr. 33","48.17989917","14.52203912","","","Pat:43:7242","Level 0",""
"at:43:7242:11","SEValt","48.17866523","14.52042215","","","Pat:43:7242","Level 0",""
"at:43:7242:2","Bus","48.17910849","14.52258709","","","Pat:43:7242","Level 0",""
"at:43:7242:3","Zu Kohlenplatzstr","48.17858137","14.52078148","","2","Pat:43:7242","Level 0",""
"at:43:7242:4","Zwischengeschoß","48.17870716","14.52179657","","3","Pat:43:7242","Level -1",""
"at:43:7242:5","P+R","48.17865325","14.52049402","","3","Pat:43:7242","Level 0",""
"at:43:7242:9","Zu Westbahnstr","48.17878503","14.52263201","","2","Pat:43:7242","Level 0",""
"at:43:7243:0:1","Ennsdorf Bahnhof","48.21607145","14.49687731","","","Pat:43:7243","Level 1","1"
"at:43:7243:0:4","Ennsdorf Bahnhof","48.21612533","14.49694019","","","Pat:43:7243","Level 1","2"
"at:43:7243:2","Bus","48.21707704","14.49665273","","","Pat:43:7243","Level 0",""
"at:43:7243:3","Zugang","48.21674185","14.49559272","","2","Pat:43:7243","Level 0",""
"at:43:7243:4","P+R","48.21662812","14.49641018","","3","Pat:43:7243","Level 0",""
"at:43:7370:0:1","St. Pölten Traisenpark/P+R Nord","48.22050067","15.64122318","","","Pat:43:7370","Level 0","1"
"at:43:7370:2","Bus","48.22053658","15.64069318","","","Pat:43:7370","Level 0",""
"at:43:7370:3","Zugang","48.22109320","15.64093572","","2","Pat:43:7370","Level 0",""
"at:43:7371:0:2","St. Pölten Alpenbahnhof-Kaiserwald","48.19847651","15.61394135","","","Pat:43:7371","Level 0","1"
"at:43:7371:0:3","St. Pölten Alpenbahnhof-Kaiserwald","48.19847651","15.61390541","","","Pat:43:7371","Level 0","2"
"at:43:7371:2","Zugang MzB","48.19838669","15.61262981","","2","Pat:43:7371","Level 0",""
"at:43:7371:3","Zugang TrB","48.19914713","15.61433661","","2","Pat:43:7371","Level 0",""
"at:43:7371:4","MZB","48.19835076","15.61292625","","","Pat:43:7371","Level 0",""
"at:43:7371:5","SEV MZB","48.19852441","15.61269269","","","Pat:43:7371","Level 0",""
"at:43:7371:6","SEV ÖBB","48.20016502","15.61456118","","","Pat:43:7371","Level 0",""
"at:43:7372:0:1","St. Pölten Porschestraße","48.18321747","15.61700460","","","Pat:43:7372","Level 0","1"
"at:43:7372:2","Bus","48.18325940","15.61736393","","","Pat:43:7372","Level 0",""
"at:43:7372:3","Zugang","48.18345106","15.61685189","","2","Pat:43:7372","Level 0",""
"at:43:7372:4","P+R","48.18324143","15.61639375","","3","Pat:43:7372","Level 0",""
"at:43:7376:0:1","St. Georgen am Steinfelde Bahnhof","48.13813847","15.61455220","","","Pat:43:7376","Level 0","1"
"at:43:7376:2","Bus","48.13778478","15.61404016","","","Pat:43:7376","Level 0",""
"at:43:7376:3","Zugang","48.13776679","15.61456118","","2","Pat:43:7376","Level 0",""
"at:43:7377:0:1","Wilhelmsburg/Traisen Bahnhof","48.11219846","15.60853349","","","Pat:43:7377","Level 0","1"
"at:43:7377:0:4","Wilhelmsburg/Traisen Bahnhof","48.11219246","15.60860535","","","Pat:43:7377","Level 0","2"
"at:43:7377:2","Bus","48.11152670","15.60783280","","","Pat:43:7377","Level 0",""
"at:43:7378:0:1","Kreisbach Bahnhof","48.10098732","15.60803942","","","Pat:43:7378","Level 0","1"
"at:43:7378:2","Bus","48.10033941","15.60791365","","","Pat:43:7378","Level 0",""
"at:43:7381:0:1","Traisen Bahnhof","48.05635245","15.61328558","","","Pat:43:7381","Level 0","1"
"at:43:7381:0:2","Traisen Bahnhof","48.05664666","15.61214472","","","Pat:43:7381","Level 0","1"
"at:43:7381:0:4","Traisen Bahnhof","48.05640649","15.61333948","","","Pat:43:7381","Level 0","2"
"at:43:7382:0:1","Traisen Markt Bahnhof","48.04004210","15.61186624","","","Pat:43:7382","Level 0","1"
"at:43:7382:0:2","Traisen Markt Bahnhof","48.04001206","15.61209980","","","Pat:43:7382","Level 0","1"
"at:43:7382:0:3","Traisen Markt Bahnhof","48.03984389","15.61207285","","","Pat:43:7382","Level 0","2"
"at:43:7383:0:1","Marktl Bahnhof","48.02154558","15.60007136","","","Pat:43:7383","Level 0","1"
